,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD)
40,2021-06-12,0.0565,0.065,0.0523,0.05351,0.0565,0.065,0.0523,0.05351,250688141.8,250688141.8
41,2021-06-11,0.06001,0.06437,0.05481,0.05645,0.06001,0.06437,0.05481,0.05645,149122068.1,149122068.1
42,2021-06-10,0.06591,0.066,0.05799,0.05998,0.06591,0.066,0.05799,0.05998,104804472.4,104804472.4
43,2021-06-09,0.06161,0.06599,0.05791,0.06593,0.06161,0.06599,0.05791,0.06593,192463901.4,192463901.4
44,2021-06-08,0.06049,0.0631,0.05237,0.0615,0.06049,0.0631,0.05237,0.0615,258076949.4,258076949.4
45,2021-06-07,0.06575,0.075,0.05962,0.06053,0.06575,0.075,0.05962,0.06053,379239990.3,379239990.3
46,2021-06-06,0.06464,0.06784,0.06414,0.06579,0.06464,0.06784,0.06414,0.06579,57553947.8,57553947.8
47,2021-06-05,0.06745,0.07117,0.06141,0.06463,0.06745,0.07117,0.06141,0.06463,129513649.8,129513649.8
48,2021-06-04,0.07692,0.07714,0.06129,0.06745,0.07692,0.07714,0.06129,0.06745,179128140.9,179128140.9
49,2021-06-03,0.07221,0.07896,0.06877,0.07689,0.07221,0.07896,0.06877,0.07689,420176580.3,420176580.3
50,2021-06-02,0.06606,0.07454,0.064,0.07207,0.06606,0.07454,0.064,0.07207,183688703.6,183688703.6
51,2021-06-01,0.06631,0.071,0.06422,0.06604,0.06631,0.071,0.06422,0.06604,161559427.1,161559427.1
52,2021-05-31,0.06041,0.06666,0.05803,0.06629,0.06041,0.06666,0.05803,0.06629,123348479.6,123348479.6
53,2021-05-30,0.05889,0.06435,0.05461,0.06041,0.05889,0.06435,0.05461,0.06041,97005987.8,97005987.8
54,2021-05-29,0.06121,0.06493,0.05397,0.05896,0.06121,0.06493,0.05397,0.05896,131747363.0,131747363.0
55,2021-05-28,0.07072,0.07117,0.0566,0.06113,0.07072,0.07117,0.0566,0.06113,235640731.5,235640731.5
56,2021-05-27,0.07858,0.07873,0.06865,0.07075,0.07858,0.07873,0.06865,0.07075,191583067.6,191583067.6
57,2021-05-26,0.06926,0.07885,0.06783,0.07857,0.06926,0.07885,0.06783,0.07857,167729585.2,167729585.2
58,2021-05-25,0.07133,0.075,0.0628,0.06924,0.07133,0.075,0.0628,0.06924,180904019.2,180904019.2
59,2021-05-24,0.06203,0.07314,0.061,0.07133,0.06203,0.07314,0.061,0.07133,201384740.6,201384740.6
60,2021-05-23,0.07057,0.07338,0.04982,0.06203,0.07057,0.07338,0.04982,0.06203,370303952.9,370303952.9
61,2021-05-22,0.07709,0.07934,0.06708,0.07056,0.07709,0.07934,0.06708,0.07056,178124211.7,178124211.7
62,2021-05-21,0.09016,0.09385,0.06026,0.07707,0.09016,0.09385,0.06026,0.07707,284584418.2,284584418.2
63,2021-05-20,0.07324,0.10287,0.06601,0.09018,0.07324,0.10287,0.06601,0.09018,398365443.6,398365443.6
64,2021-05-19,0.10837,0.10981,0.05,0.07327,0.10837,0.10981,0.05,0.07327,510146335.0,510146335.0
65,2021-05-18,0.10107,0.1155,0.09899,0.10852,0.10107,0.1155,0.09899,0.10852,168388428.0,168388428.0
66,2021-05-17,0.11158,0.11538,0.0965,0.101,0.11158,0.11538,0.0965,0.101,221860642.8,221860642.8
67,2021-05-16,0.10763,0.11938,0.10096,0.11123,0.10763,0.11938,0.10096,0.11123,201818939.6,201818939.6
68,2021-05-15,0.11934,0.12148,0.10567,0.10749,0.11934,0.12148,0.10567,0.10749,157260722.1,157260722.1
69,2021-05-14,0.11563,0.12566,0.11468,0.11945,0.11563,0.12566,0.11468,0.11945,121314931.8,121314931.8
70,2021-05-13,0.10941,0.12616,0.09929,0.11565,0.10941,0.12616,0.09929,0.11565,252668704.3,252668704.3
71,2021-05-12,0.13242,0.143,0.108,0.10876,0.13242,0.143,0.108,0.10876,195059551.7,195059551.7
72,2021-05-11,0.12828,0.137,0.12323,0.13243,0.12828,0.137,0.12323,0.13243,116616016.5,116616016.5
73,2021-05-10,0.14471,0.15198,0.11447,0.12827,0.14471,0.15198,0.11447,0.12827,227843922.0,227843922.0
74,2021-05-09,0.14717,0.15116,0.13667,0.14479,0.14717,0.15116,0.13667,0.14479,144003300.9,144003300.9
75,2021-05-08,0.14889,0.157,0.14521,0.14719,0.14889,0.157,0.14521,0.14719,191053937.2,191053937.2
76,2021-05-07,0.14028,0.15191,0.13773,0.149,0.14028,0.15191,0.13773,0.149,199768277.2,199768277.2
77,2021-05-06,0.14476,0.15537,0.13557,0.14029,0.14476,0.15537,0.13557,0.14029,219473600.7,219473600.7
78,2021-05-05,0.13375,0.15513,0.132,0.14477,0.13375,0.15513,0.132,0.14477,254835280.6,254835280.6
79,2021-05-04,0.15063,0.15107,0.13077,0.13375,0.15063,0.15107,0.13077,0.13375,313817559.0,313817559.0
80,2021-05-03,0.1572,0.16137,0.1502,0.15063,0.1572,0.16137,0.1502,0.15063,221956271.1,221956271.1
81,2021-05-02,0.15601,0.1655,0.14288,0.15733,0.15601,0.1655,0.14288,0.15733,343992929.3,343992929.3
82,2021-05-01,0.15114,0.184,0.15021,0.156,0.15114,0.184,0.15021,0.156,813948959.6,813948959.6
83,2021-04-30,0.12649,0.15417,0.1234,0.15071,0.12649,0.15417,0.1234,0.15071,329622196.6,329622196.6
84,2021-04-29,0.126,0.133,0.11969,0.12646,0.126,0.133,0.11969,0.12646,197116860.9,197116860.9
85,2021-04-28,0.13296,0.138,0.12204,0.12601,0.13296,0.138,0.12204,0.12601,183306390.7,183306390.7
86,2021-04-27,0.12491,0.14,0.12184,0.13295,0.12491,0.14,0.12184,0.13295,245648522.2,245648522.2
87,2021-04-26,0.10601,0.12861,0.10388,0.12471,0.10601,0.12861,0.10388,0.12471,264314642.8,264314642.8
88,2021-04-25,0.10995,0.12129,0.09698,0.10615,0.10995,0.12129,0.09698,0.10615,240631465.7,240631465.7
89,2021-04-24,0.12544,0.12872,0.10877,0.10995,0.12544,0.12872,0.10877,0.10995,310179365.2,310179365.2
90,2021-04-23,0.12736,0.13182,0.09512,0.12506,0.12736,0.13182,0.09512,0.12506,554409250.2,554409250.2
91,2021-04-22,0.1527,0.17,0.12418,0.12737,0.1527,0.17,0.12418,0.12737,976446274.6,976446274.6
92,2021-04-21,0.12926,0.17462,0.12274,0.153,0.12926,0.17462,0.12274,0.153,959827895.7,959827895.7
93,2021-04-20,0.13375,0.13938,0.11889,0.12927,0.13375,0.13938,0.11889,0.12927,295442031.2,295442031.2
94,2021-04-19,0.13307,0.15797,0.12583,0.13416,0.13307,0.15797,0.12583,0.13416,474237088.8,474237088.8
95,2021-04-18,0.15,0.15058,0.10634,0.13309,0.15,0.15058,0.10634,0.13309,544851637.6,544851637.6
96,2021-04-17,0.11204,0.165,0.11174,0.15,0.11204,0.165,0.11174,0.15,1478253580.1,1478253580.1
97,2021-04-16,0.1021,0.124,0.09401,0.11197,0.1021,0.124,0.09401,0.11197,580040811.4,580040811.4
98,2021-04-15,0.10349,0.11657,0.09583,0.1021,0.10349,0.11657,0.09583,0.1021,688855556.3,688855556.3
99,2021-04-14,0.08257,0.11292,0.08116,0.10358,0.08257,0.11292,0.08116,0.10358,731121915.7999998,731121915.7999998
100,2021-04-13,0.08344,0.08674,0.08,0.08254,0.08344,0.08674,0.08,0.08254,125041907.4,125041907.4
101,2021-04-12,0.08795,0.08855,0.08173,0.08335,0.08795,0.08855,0.08173,0.08335,84059360.1,84059360.1
102,2021-04-11,0.08568,0.092,0.0847,0.08794,0.08568,0.092,0.0847,0.08794,138539164.6,138539164.6
103,2021-04-10,0.08759,0.08973,0.08201,0.08568,0.08759,0.08973,0.08201,0.08568,95515169.7,95515169.7
104,2021-04-09,0.08545,0.088,0.08322,0.08759,0.08545,0.088,0.08322,0.08759,92727099.2,92727099.2
105,2021-04-08,0.08079,0.08697,0.08039,0.08546,0.08079,0.08697,0.08039,0.08546,79152918.0,79152918.0
106,2021-04-07,0.08591,0.09,0.07201,0.08079,0.08591,0.09,0.07201,0.08079,151158916.9,151158916.9
107,2021-04-06,0.08879,0.09228,0.08011,0.08606,0.08879,0.09228,0.08011,0.08606,165052884.5,165052884.5
108,2021-04-05,0.09171,0.09598,0.08605,0.08862,0.09171,0.09598,0.08605,0.08862,275172149.7,275172149.7
109,2021-04-04,0.07919,0.09309,0.07835,0.09168,0.07919,0.09309,0.07835,0.09168,195680565.2,195680565.2
110,2021-04-03,0.08027,0.089,0.0786,0.07917,0.08027,0.089,0.0786,0.07917,210208228.3,210208228.3
111,2021-04-02,0.08064,0.0819,0.07725,0.08034,0.08064,0.0819,0.07725,0.08034,138033747.1,138033747.1
112,2021-04-01,0.07419,0.085,0.07327,0.08088,0.07419,0.085,0.07327,0.08088,296355615.0,296355615.0
113,2021-03-31,0.07067,0.07526,0.06696,0.07411,0.07067,0.07526,0.06696,0.07411,141458388.8,141458388.8
114,2021-03-30,0.07408,0.07417,0.0697,0.07068,0.07408,0.07417,0.0697,0.07068,106995521.7,106995521.7
115,2021-03-29,0.06956,0.075,0.06894,0.0739,0.06956,0.075,0.06894,0.0739,137076289.7,137076289.7
116,2021-03-28,0.06669,0.07133,0.06602,0.06955,0.06669,0.07133,0.06602,0.06955,89444569.0,89444569.0
117,2021-03-27,0.06726,0.06863,0.06419,0.06668,0.06726,0.06863,0.06419,0.06668,66375133.2,66375133.2
118,2021-03-26,0.06088,0.06855,0.06055,0.06722,0.06088,0.06855,0.06055,0.06722,86811745.5,86811745.5
119,2021-03-25,0.06529,0.06771,0.05835,0.06058,0.06529,0.06771,0.05835,0.06058,141888065.3,141888065.3
120,2021-03-24,0.06501,0.07499,0.0635,0.06527,0.06501,0.07499,0.0635,0.06527,172627484.0,172627484.0
121,2021-03-23,0.06703,0.06999,0.06257,0.065,0.06703,0.06999,0.06257,0.065,113709807.5,113709807.5
122,2021-03-22,0.07089,0.07546,0.06501,0.06715,0.07089,0.07546,0.06501,0.06715,127272562.0,127272562.0
123,2021-03-21,0.07142,0.07431,0.06825,0.07071,0.07142,0.07431,0.06825,0.07071,124398287.9,124398287.9
124,2021-03-20,0.07703,0.08038,0.0713,0.07162,0.07703,0.08038,0.0713,0.07162,161033148.2,161033148.2
125,2021-03-19,0.06847,0.07842,0.06613,0.07704,0.06847,0.07842,0.06613,0.07704,183986831.6,183986831.6
126,2021-03-18,0.06985,0.075,0.06705,0.06848,0.06985,0.075,0.06705,0.06848,157835823.1,157835823.1
127,2021-03-17,0.06711,0.0719,0.06455,0.06985,0.06711,0.0719,0.06455,0.06985,235634769.0,235634769.0
128,2021-03-16,0.06153,0.069,0.05669,0.06701,0.06153,0.069,0.05669,0.06701,278788263.4,278788263.4
129,2021-03-15,0.05858,0.065,0.05335,0.06143,0.05858,0.065,0.05335,0.06143,234870289.7,234870289.7
130,2021-03-14,0.06266,0.06359,0.05839,0.05863,0.06266,0.06359,0.05839,0.05863,103800546.0,103800546.0
131,2021-03-13,0.0618,0.065,0.0594,0.06271,0.0618,0.065,0.0594,0.06271,149585263.9,149585263.9
132,2021-03-12,0.06403,0.0649,0.05588,0.06174,0.06403,0.0649,0.05588,0.06174,219305601.4,219305601.4
133,2021-03-11,0.05634,0.06605,0.055,0.06377,0.05634,0.06605,0.055,0.06377,229363377.2,229363377.2
134,2021-03-10,0.05929,0.06,0.05499,0.05635,0.05929,0.06,0.05499,0.05635,141297258.7,141297258.7
135,2021-03-09,0.05531,0.05998,0.05343,0.05939,0.05531,0.05998,0.05343,0.05939,180495910.6,180495910.6
136,2021-03-08,0.05514,0.05601,0.05229,0.0552,0.05514,0.05601,0.05229,0.0552,79805072.1,79805072.1
137,2021-03-07,0.05365,0.056,0.05364,0.0549,0.05365,0.056,0.05364,0.0549,52655742.9,52655742.9
138,2021-03-06,0.0547,0.05572,0.05201,0.05376,0.0547,0.05572,0.05201,0.05376,80731018.3,80731018.3
139,2021-03-05,0.05839,0.062,0.05223,0.0547,0.05839,0.062,0.05223,0.0547,129687791.8,129687791.8
140,2021-03-04,0.05829,0.06277,0.05564,0.0585,0.05829,0.06277,0.05564,0.0585,108524275.8,108524275.8
141,2021-03-03,0.05747,0.06062,0.05685,0.0583,0.05747,0.06062,0.05685,0.0583,61059922.4,61059922.4
142,2021-03-02,0.0592,0.06178,0.05482,0.05725,0.0592,0.06178,0.05482,0.05725,65193936.6,65193936.6
143,2021-03-01,0.05104,0.05944,0.05062,0.05934,0.05104,0.05944,0.05062,0.05934,67854056.8,67854056.8
144,2021-02-28,0.05351,0.05413,0.04801,0.05108,0.05351,0.05413,0.04801,0.05108,69152823.4,69152823.4
145,2021-02-27,0.05404,0.05815,0.05206,0.05348,0.05404,0.05815,0.05206,0.05348,90686367.3,90686367.3
146,2021-02-26,0.0552,0.05889,0.05053,0.05399,0.0552,0.05889,0.05053,0.05399,90712970.9,90712970.9
147,2021-02-25,0.05944,0.066,0.055,0.05532,0.05944,0.066,0.055,0.05532,92597110.1,92597110.1
148,2021-02-24,0.05662,0.06493,0.05335,0.05931,0.05662,0.06493,0.05335,0.05931,120446441.1,120446441.1
149,2021-02-23,0.0701,0.0721,0.04889,0.05662,0.0701,0.0721,0.04889,0.05662,231071560.9,231071560.9
150,2021-02-22,0.0786,0.07878,0.05737,0.07009,0.0786,0.07878,0.05737,0.07009,214084862.1,214084862.1
151,2021-02-21,0.08028,0.0818,0.07635,0.07864,0.08028,0.0818,0.07635,0.07864,116673733.8,116673733.8
152,2021-02-20,0.08361,0.09,0.07462,0.08032,0.08361,0.09,0.07462,0.08032,256523814.6,256523814.6
153,2021-02-19,0.07585,0.08802,0.0715,0.08352,0.07585,0.08802,0.0715,0.08352,206746329.9,206746329.9
154,2021-02-18,0.08047,0.08163,0.0749,0.07588,0.08047,0.08163,0.0749,0.07588,123610186.1,123610186.1
155,2021-02-17,0.07237,0.084,0.07168,0.08044,0.07237,0.084,0.07168,0.08044,129356297.5,129356297.5
156,2021-02-16,0.07915,0.083,0.07023,0.0725,0.07915,0.083,0.07023,0.0725,192204745.9,192204745.9
157,2021-02-15,0.0598,0.084,0.05125,0.07908,0.0598,0.084,0.05125,0.07908,417175810.4,417175810.4
158,2021-02-14,0.064,0.0655,0.05859,0.05969,0.064,0.0655,0.05859,0.05969,81462758.0,81462758.0
159,2021-02-13,0.06804,0.069,0.05849,0.06402,0.06804,0.069,0.05849,0.06402,144057712.6,144057712.6
160,2021-02-12,0.05344,0.069,0.05163,0.06803,0.05344,0.069,0.05163,0.06803,254495074.4,254495074.4
161,2021-02-11,0.04884,0.05499,0.04827,0.05344,0.04884,0.05499,0.04827,0.05344,107786478.6,107786478.6
162,2021-02-10,0.05166,0.05288,0.04505,0.04888,0.05166,0.05288,0.04505,0.04888,144451949.2,144451949.2
163,2021-02-09,0.05109,0.0555,0.04793,0.05156,0.05109,0.0555,0.04793,0.05156,297918768.0,297918768.0
164,2021-02-08,0.03525,0.0555,0.03434,0.0511,0.03525,0.0555,0.03434,0.0511,431346487.3,431346487.3
165,2021-02-07,0.0364,0.03745,0.03348,0.03523,0.0364,0.03745,0.03348,0.03523,100135386.9,100135386.9
166,2021-02-06,0.03901,0.03908,0.03464,0.03638,0.03901,0.03908,0.03464,0.03638,149801390.2,149801390.2
167,2021-02-05,0.03106,0.04,0.03106,0.03904,0.03106,0.04,0.03106,0.03904,234196193.9,234196193.9
168,2021-02-04,0.03256,0.0329,0.03,0.03107,0.03256,0.0329,0.03,0.03107,76127944.0,76127944.0
169,2021-02-03,0.03099,0.03388,0.03037,0.03265,0.03099,0.03388,0.03037,0.03265,95553960.5,95553960.5
170,2021-02-02,0.0291,0.03164,0.02876,0.03088,0.0291,0.03164,0.02876,0.03088,91117012.2,91117012.2
171,2021-02-01,0.02838,0.0295,0.02716,0.02909,0.02838,0.0295,0.02716,0.02909,90099588.2,90099588.2
172,2021-01-31,0.02868,0.03,0.02666,0.02838,0.02868,0.03,0.02666,0.02838,125375195.7,125375195.7
173,2021-01-30,0.02962,0.032,0.02814,0.02861,0.02962,0.032,0.02814,0.02861,167040590.3,167040590.3
174,2021-01-29,0.02623,0.0344,0.02612,0.02962,0.02623,0.0344,0.02612,0.02962,469106786.3,469106786.3
175,2021-01-28,0.0224,0.0275,0.02197,0.02623,0.0224,0.0275,0.02197,0.02623,166678303.1,166678303.1
176,2021-01-27,0.02413,0.02518,0.02182,0.02239,0.02413,0.02518,0.02182,0.02239,64082583.2,64082583.2
177,2021-01-26,0.0247,0.02513,0.02328,0.02405,0.0247,0.02513,0.02328,0.02405,73854084.8,73854084.8
178,2021-01-25,0.02546,0.0264,0.02434,0.02467,0.02546,0.0264,0.02434,0.02467,59028836.7,59028836.7
179,2021-01-24,0.02482,0.02624,0.02425,0.02543,0.02482,0.02624,0.02425,0.02543,57349877.3,57349877.3
180,2021-01-23,0.02423,0.02543,0.02372,0.02478,0.02423,0.02543,0.02372,0.02478,40695591.9,40695591.9
181,2021-01-22,0.02339,0.02556,0.02199,0.02426,0.02339,0.02556,0.02199,0.02426,91516219.0,91516219.0
182,2021-01-21,0.02674,0.02812,0.02328,0.0234,0.02674,0.02812,0.02328,0.0234,78797428.3,78797428.3
183,2021-01-20,0.02688,0.0271,0.02512,0.02673,0.02688,0.0271,0.02512,0.02673,35071908.4,35071908.4
184,2021-01-19,0.02748,0.02796,0.02656,0.02687,0.02748,0.02796,0.02656,0.02687,60245817.9,60245817.9
185,2021-01-18,0.02642,0.028,0.0252,0.02753,0.02642,0.028,0.0252,0.02753,74917907.9,74917907.9
186,2021-01-17,0.02721,0.0277,0.0256,0.02642,0.02721,0.0277,0.0256,0.02642,40853318.1,40853318.1
187,2021-01-16,0.02722,0.02887,0.02609,0.02714,0.02722,0.02887,0.02609,0.02714,67676130.5,67676130.5
188,2021-01-15,0.0276,0.028,0.02466,0.02724,0.0276,0.028,0.02466,0.02724,68525495.5,68525495.5
189,2021-01-14,0.02774,0.02862,0.02716,0.02759,0.02774,0.02862,0.02716,0.02759,46143989.0,46143989.0
190,2021-01-13,0.02545,0.02804,0.02429,0.02774,0.02545,0.02804,0.02429,0.02774,59910639.2,59910639.2
191,2021-01-12,0.02609,0.028,0.02404,0.02549,0.02609,0.028,0.02404,0.02549,82905896.8,82905896.8
192,2021-01-11,0.03022,0.03033,0.02129,0.02613,0.03022,0.03033,0.02129,0.02613,165635886.1,165635886.1
193,2021-01-10,0.03139,0.03333,0.02738,0.03022,0.03139,0.03333,0.02738,0.03022,114238002.6,114238002.6
194,2021-01-09,0.03037,0.03339,0.02931,0.03139,0.03037,0.03339,0.02931,0.03139,114106717.7,114106717.7
195,2021-01-08,0.03174,0.03246,0.02838,0.03036,0.03174,0.03246,0.02838,0.03036,115385060.4,115385060.4
196,2021-01-07,0.02951,0.0331,0.02898,0.03173,0.02951,0.0331,0.02898,0.03173,145718271.1,145718271.1
197,2021-01-06,0.02799,0.03034,0.02705,0.02943,0.02799,0.03034,0.02705,0.02943,132324659.3,132324659.3
198,2021-01-05,0.02844,0.02968,0.02623,0.02796,0.02844,0.02968,0.02623,0.02796,102710713.5,102710713.5
199,2021-01-04,0.0325,0.03254,0.02603,0.02844,0.0325,0.03254,0.02603,0.02844,163255682.5,163255682.5
200,2021-01-03,0.02864,0.03426,0.02799,0.0325,0.02864,0.03426,0.02799,0.0325,275033858.8,275033858.8
201,2021-01-02,0.02653,0.03139,0.0241,0.02863,0.02653,0.03139,0.0241,0.02863,171370330.8,171370330.8
202,2021-01-01,0.0249,0.02722,0.02466,0.02645,0.0249,0.02722,0.02466,0.02645,69784702.0,69784702.0
203,2020-12-31,0.02532,0.02559,0.0241,0.02493,0.02532,0.02559,0.0241,0.02493,76777448.8,76777448.8
204,2020-12-30,0.0253,0.02988,0.025,0.02536,0.0253,0.02988,0.025,0.02536,91367055.0,91367055.0
205,2020-12-29,0.02544,0.0259,0.02383,0.0253,0.02544,0.0259,0.02383,0.0253,92323093.1,92323093.1
206,2020-12-28,0.02657,0.02806,0.02518,0.02541,0.02657,0.02806,0.02518,0.02541,117746945.8,117746945.8
207,2020-12-27,0.02589,0.03254,0.02498,0.02655,0.02589,0.03254,0.02498,0.02655,441698689.6,441698689.6
208,2020-12-26,0.0203,0.02901,0.01988,0.0258,0.0203,0.02901,0.01988,0.0258,421994846.4,421994846.4
209,2020-12-25,0.02011,0.02161,0.01959,0.0203,0.02011,0.02161,0.01959,0.0203,41898900.2,41898900.2
210,2020-12-24,0.01866,0.02057,0.0181,0.02011,0.01866,0.02057,0.0181,0.02011,39424645.0,39424645.0
211,2020-12-23,0.02193,0.02245,0.01717,0.01866,0.02193,0.02245,0.01717,0.01866,80861691.0,80861691.0
212,2020-12-22,0.02132,0.02253,0.02063,0.02192,0.02132,0.02253,0.02063,0.02192,32716287.3,32716287.3
213,2020-12-21,0.02221,0.0224,0.0206,0.02128,0.02221,0.0224,0.0206,0.02128,28664047.1,28664047.1
214,2020-12-20,0.02308,0.0237,0.02152,0.02223,0.02308,0.0237,0.02152,0.02223,47117346.8,47117346.8
215,2020-12-19,0.02177,0.02379,0.02158,0.02295,0.02177,0.02379,0.02158,0.02295,59191045.8,59191045.8
216,2020-12-18,0.02155,0.02199,0.02088,0.02192,0.02155,0.02199,0.02088,0.02192,35385908.3,35385908.3
217,2020-12-17,0.0216,0.02327,0.02083,0.02156,0.0216,0.02327,0.02083,0.02156,60911488.5,60911488.5
218,2020-12-16,0.01995,0.02224,0.01926,0.02159,0.01995,0.02224,0.01926,0.02159,62027413.5,62027413.5
219,2020-12-15,0.01973,0.02054,0.01968,0.01992,0.01973,0.02054,0.01968,0.01992,19742874.3,19742874.3
220,2020-12-14,0.01989,0.0202,0.01948,0.01974,0.01989,0.0202,0.01948,0.01974,20720939.2,20720939.2
221,2020-12-13,0.0199,0.02053,0.01962,0.0198,0.0199,0.02053,0.01962,0.0198,20330806.8,20330806.8
222,2020-12-12,0.01936,0.0202,0.01901,0.0199,0.01936,0.0202,0.01901,0.0199,18508577.1,18508577.1
223,2020-12-11,0.0198,0.02021,0.01875,0.01942,0.0198,0.02021,0.01875,0.01942,29562462.7,29562462.7
224,2020-12-10,0.02032,0.02071,0.01944,0.01977,0.02032,0.02071,0.01944,0.01977,21566229.4,21566229.4
225,2020-12-09,0.01971,0.02065,0.01931,0.02034,0.01971,0.02065,0.01931,0.02034,42012530.7,42012530.7
226,2020-12-08,0.02129,0.02139,0.01948,0.01972,0.02129,0.02139,0.01948,0.01972,49200149.4,49200149.4
227,2020-12-07,0.02171,0.02215,0.02097,0.02138,0.02171,0.02215,0.02097,0.02138,31009291.1,31009291.1
228,2020-12-06,0.02226,0.02247,0.02101,0.02172,0.02226,0.02247,0.02101,0.02172,24940960.6,24940960.6
